"Date(UTC)","BlockNumber","UnixTimeStamp","Value","ClientVersion"
"5/14/2020","10060956","1589414992","284855759074","2.5.13"
"5/15/2020","10067421","1589501352","285115096118","2.5.13"
"5/16/2020","10073825","1589587762","285818135918","2.5.13"
"5/17/2020","10080231","1589674196","285970632425","2.5.13"
"5/18/2020","10086707","1589760587","286154823098","2.5.13"
"5/19/2020","10093116","1589846950","286701311953","2.5.13"
"5/20/2020","10099508","1589933393","288632887263","2.5.13"
"5/21/2020","10105964","1590019772","287300570371","2.5.13"
"5/22/2020","10112425","1590106195","287841339997","2.5.13"
"5/23/2020","10118769","1590192562","288502401593","2.5.13"
"5/24/2020","10125276","1590278957","288454889240","2.5.13"
"5/25/2020","10131689","1590365394","289106690093","2.5.13"
"5/26/2020","10138033","1590451754","289263056125","2.5.13"
"5/27/2020","10144536","1590538175","289803340786","2.5.13"
"5/28/2020","10150978","1590624581","290169183358","2.5.13"
"5/29/2020","10157392","1590710988","302327910030","3.0.0"
"5/30/2020","10163815","1590797380","301209857646","3.0.0"
"5/31/2020","10170265","1590883767","295487110507","3.0.0"
"6/1/2020","10176735","1590970177","310997510204","3.0.0"
"6/2/2020","10183139","1591056594","327293645265","3.0.0"
"6/3/2020","10189589","1591142992","311813380664","3.0.0"
"6/4/2020","10195992","1591229389","300978532299","3.0.0"
"6/5/2020","10202420","1591315775","318970368580","3.0.0"
"6/6/2020","10208910","1591402183","303808869395","3.0.0"
"6/7/2020","10215337","1591488572","309007778548","3.0.0"
"6/8/2020","10221801","1591574982","311089338400","3.0.0"
"6/9/2020","10228220","1591661394","312406170016","3.0.0"
"6/10/2020","10234688","1591747762","323928052122","3.0.0"
"6/11/2020","10241059","1591834167","313000559319","3.0.0"
"6/12/2020","10247528","1591920596","329918607880","3.0.0"
"6/13/2020","10254026","1592006988","294936653672","2.5.13"
"6/14/2020","10260526","1592093380","295274053666","2.5.13"
"6/15/2020","10267039","1592179769","295623237803","2.5.13"
"6/16/2020","10273511","1592266193","296002738205","2.5.13"
"6/17/2020","10279949","1592352585","296431182433","2.5.13"
"6/18/2020","10286362","1592438978","296732896268","2.5.13"
"6/19/2020","10292812","1592525376","297069221521","2.5.13"
"6/20/2020","10299313","1592611762","297690468222","2.5.13"
"6/21/2020","10305780","1592698168","298033835179","2.5.13"
"6/22/2020","10312284","1592784588","298552114427","2.5.13"
"6/23/2020","10318725","1592870985","298970754348","2.5.13"
"6/24/2020","10325177","1592957356","299196631603","2.5.13"
"6/25/2020","10331662","1593043786","299846091087","2.5.13"
"6/26/2020","10338104","1593130150","300375887246","2.5.13"
"6/27/2020","10344567","1593216579","301084202473","2.5.13"
"6/28/2020","10350917","1593302987","301136731843","2.5.13"
"6/29/2020","10357449","1593389362","301601900091","2.5.13"
"6/30/2020","10363837","1593475781","303296162578","2.5.13"
"7/1/2020","10370324","1593562194","302483284016","2.5.13"
"7/2/2020","10376729","1593648585","302985222281","2.5.13"
"7/3/2020","10383175","1593734985","303134112709","2.5.13"
"7/4/2020","10389631","1593821321","305166867910","2.5.13"
"7/5/2020","10396071","1593907797","305611974432","2.5.13"
"7/6/2020","10402554","1593994194","305913487131","2.5.13"
"7/7/2020","10409029","1594080598","306806720084","2.5.13"
"7/8/2020","10415512","1594166971","305802687748","2.5.13"
"7/9/2020","10422020","1594253398","307478890147","2.5.13"
"7/10/2020","10428449","1594339782","306929975401","2.5.13"
"7/11/2020","10434855","1594426170","306915664900","2.5.13"
"7/12/2020","10441384","1594512562","307609066286","2.5.13"
"7/13/2020","10447873","1594598989","308189195455","2.5.13"
"7/14/2020","10454372","1594685310","308870856742","2.5.13"
"7/15/2020","10460783","1594771778","309139757507","2.5.13"
"7/16/2020","10467242","1594858193","310968625882","2.5.13"
"7/17/2020","10473659","1594944584","311669662406","2.5.13"
"7/18/2020","10480116","1595030994","311555486451","2.5.13"
"7/19/2020","10486633","1595117390","310895446860","2.5.13"
"7/20/2020","10493097","1595203761","311262796487","2.5.13"
"7/21/2020","10499522","1595290173","311716363208","2.5.13"
"7/22/2020","10505904","1595376586","312146606820","2.5.13"
"7/23/2020","10512371","1595462978","312478930350","2.5.13"
"7/24/2020","10518888","1595549380","313140227710","2.5.13"
"7/25/2020","10525387","1595635755","313469765510","2.5.13"
"7/26/2020","10531739","1595722164","314115671737","2.5.13"
"7/27/2020","10538229","1595808589","315197382074","2.5.13"
"7/28/2020","10544678","1595894990","315200076210","2.5.13"
"7/29/2020","10551147","1595981394","315818702936","2.5.13"
"7/30/2020","10557657","1596067788","316261572681","2.5.13"
"7/31/2020","10564051","1596154183","316529208095","2.5.13"
"8/1/2020","10570758","1596243898","316887529112","2.5.13"
"8/2/2020","10577049","1596326985","317758882653","2.5.13"
"8/3/2020","10583528","1596413374","319610421912","2.5.13"
"8/4/2020","10590002","1596499761","318799340360","2.5.13"
"8/5/2020","10596395","1596586179","319056580230","2.5.13"
"8/6/2020","10602872","1596672583","319906620626","2.5.13"
"8/7/2020","10609392","1596758991","320003497230","2.5.13"
"8/8/2020","10615871","1596845392","320542113631","2.5.13"
"8/9/2020","10622324","1596931796","320951051998","2.5.13"
"8/10/2020","10628852","1597018164","321218222863","2.5.13"
"8/11/2020","10635341","1597104586","323429879187","2.5.13"
"8/12/2020","10641794","1597190962","322315444733","2.5.13"
"8/13/2020","10648303","1597277369","322607212174","2.5.13"
"8/14/2020","10654780","1597363750","323072843107","2.5.13"
"8/15/2020","10661292","1597450183","323626316206","2.5.13"
"8/16/2020","10667762","1597536566","324152369542","2.5.13"
"8/17/2020","10674270","1597622980","324572912207","2.5.13"
"8/18/2020","10680676","1597709397","325188198906","2.5.13"
"8/19/2020","10687237","1597795792","325678706971","2.5.13"
"8/20/2020","10693735","1597882200","326062170025","2.5.13"
"8/21/2020","10700274","1597968526","326361913293","2.5.13"
"8/22/2020","10706756","1598054998","327011176254","2.5.13"
"8/23/2020","10713221","1598141380","327385897707","2.5.13"
"8/24/2020","10719792","1598227775","327884140052","2.5.13"
"8/25/2020","10726318","1598314197","328481969336","2.5.13"
"8/26/2020","10732743","1598400603","329290185535","2.5.13"
"8/27/2020","10739300","1598486982","329451776526","2.5.13"
"8/28/2020","10745806","1598573385","329875065396","2.5.13"
"8/29/2020","10752352","1598659781","330433319737","2.5.13"
"8/30/2020","10758846","1598746179","331098447975","2.5.13"
"8/31/2020","10765381","1598832601","331120699153","2.5.13"
"9/1/2020","10771972","1598918995","331570080652","2.5.13"
"9/2/2020","10778498","1599005391","332005364155","2.5.13"
"9/3/2020","10784993","1599091763","332502664683","2.5.13"
"9/4/2020","10791459","1599178166","332777570044","2.5.13"
"9/5/2020","10798062","1599264598","334253304341","2.5.13"
"9/6/2020","10804598","1599350991","333964019961","2.5.13"
"9/7/2020","10811211","1599437384","334389026412","2.5.13"
"9/8/2020","10817677","1599523792","334744664492","2.5.13"
"9/9/2020","10824203","1599610181","335237503386","2.5.13"
"9/10/2020","10830692","1599696496","335481718941","2.5.13"
"9/11/2020","10837217","1599782960","335949796568","2.5.13"
"9/12/2020","10843782","1599869394","336381064092","2.5.13"
"9/13/2020","10850278","1599955760","337163881980","2.5.13"
"9/14/2020","10856825","1600042184","337653567323","2.5.13"
"9/15/2020","10863283","1600128596","337896425261","2.5.13"
"9/16/2020","10869834","1600214998","338289541299","2.5.13"
"9/17/2020","10876288","1600301395","338722564711","2.5.13"
"9/18/2020","10882883","1600387789","339398988242","2.5.13"
"9/19/2020","10889318","1600474194","339777682293","2.5.13"
"9/20/2020","10895838","1600560573","340383733710","2.5.13"
"9/21/2020","10902430","1600646989","341457061612","2.5.13"
"9/22/2020","10908993","1600733384","341652946977","2.5.13"
"9/23/2020","10915439","1600819780","343111181125","2.5.13"
"9/24/2020","10921980","1600906194","342424325148","2.5.13"
"9/25/2020","10928487","1600992584","342804845869","2.5.13"
"9/26/2020","10934922","1601078985","343228052106","2.5.13"
"9/27/2020","10941352","1601165390","343679746956","2.5.13"
"9/28/2020","10947733","1601251755","344191050742","2.5.13"
"9/29/2020","10954112","1601338176","344733623558","2.5.13"
"9/30/2020","10960513","1601424583","345055064729","2.5.13"
"10/1/2020","10966912","1601510962","345672893659","2.5.13"
"10/2/2020","10973346","1601597377","345974511902","2.5.13"
"10/3/2020","10979690","1601683776","346674871163","2.5.13"
"10/4/2020","10986070","1601770189","347174764369","2.5.13"
"10/5/2020","10992439","1601856541","347197938543","2.5.13"
"10/6/2020","10998889","1601942973","347850100643","2.5.13"
"10/7/2020","11005359","1602029377","348444432434","2.5.13"
"10/8/2020","11011702","1602115785","348586317736","2.5.13"
"10/9/2020","11018007","1602202167","349068098438","2.5.13"
"10/10/2020","11024384","1602288583","349894619033","2.5.13"
"10/11/2020","11030891","1602374980","349971424162","2.5.13"
"10/12/2020","11037454","1602461391","350608172392","2.5.13"
"10/13/2020","11043921","1602547793","351104103394","2.5.13"
"10/14/2020","11050488","1602634179","351586950014","2.5.13"
"10/15/2020","11057038","1602720596","353708228224","2.5.13"
"10/16/2020","11063595","1602806991","352693622280","2.5.13"
"10/17/2020","11070103","1602893377","353137056406","2.5.13"
"10/18/2020","11076616","1602979800","353722544649","2.5.13"
"10/19/2020","11083070","1603066189","354186586936","2.5.13"
"10/20/2020","11089663","1603152575","354272141991","2.5.13"
"10/21/2020","11096167","1603238995","354897607665","2.5.13"
"10/22/2020","11102691","1603325370","355350540223","2.5.13"
"10/23/2020","11109226","1603411773","355852439899","2.5.13"
"10/24/2020","11115705","1603498171","356700490657","2.5.13"
"10/25/2020","11122279","1603584589","357088556550","2.5.13"
"10/26/2020","11128757","1603670964","357462747987","2.5.13"
"10/27/2020","11135225","1603757399","357767628231","2.5.13"
"10/28/2020","11141767","1603843777","358270675745","2.5.13"
"10/29/2020","11148320","1603930181","358625877141","2.5.13"
"10/30/2020","11154840","1604016594","359173380138","2.5.13"
"10/31/2020","11161341","1604102943","359665576675","2.5.13"
"11/1/2020","11167860","1604189386","360771903463","2.5.13"
"11/2/2020","11174377","1604275754","361025228917","2.5.13"
"11/3/2020","11180844","1604362185","361265730564","2.5.13"
"11/4/2020","11187359","1604448566","361961856396","2.5.13"
"11/5/2020","11193878","1604534953","362593677999","2.5.13"
"11/6/2020","11200418","1604621386","362716885508","2.5.13"
"11/7/2020","11206940","1604707771","363530029990","2.5.13"
"11/8/2020","11213434","1604794175","364042357706","2.5.13"
"11/9/2020","11219977","1604880580","364650298179","2.5.13"
"11/10/2020","11226487","1604966974","364829448729","2.5.13"
"11/11/2020","11232942","1605053390","365056294492","2.5.13"
"11/12/2020","11239465","1605139794","365577775491","2.5.13"
"11/13/2020","11245978","1605226197","366081833991","2.5.13"
"11/14/2020","11252519","1605312594","366185607636","2.5.13"
"11/15/2020","11259053","1605399000","366837289557","2.5.13"
"11/16/2020","11265594","1605485345","367236517629","2.5.13"
"11/17/2020","11272081","1605571785","367799069295","2.5.13"
"11/18/2020","11278608","1605658179","368048149820","2.5.13"
"11/19/2020","11285065","1605744558","370477400360","2.5.13"
"11/20/2020","11291672","1605830952","369360625715","2.5.13"
"11/21/2020","11298117","1605917371","369470547580","2.5.13"
"11/22/2020","11304685","1606003789","370201019135","2.5.13"
"11/23/2020","11311187","1606090167","370251608678","2.5.13"
"11/24/2020","11317654","1606176595","371590360085","2.5.13"
"11/25/2020","11324211","1606262984","371904623508","2.5.13"
"11/26/2020","11330683","1606349390","373531514626","3.1.0"
"11/27/2020","11337232","1606435778","374223496787","3.1.0"
"11/28/2020","11343644","1606522163","373499639897","3.1.0"
"11/29/2020","11350228","1606608573","373978671253","3.1.0"
"11/30/2020","11356737","1606694992","374456396066","3.1.0"
"12/1/2020","11363321","1606781382","374764061486","3.1.0"
"12/2/2020","11369833","1606867783","375556719155","3.1.0"
"12/3/2020","11376270","1606954172","375664063211","3.1.0"
"12/4/2020","11382835","1607040584","376113034419","3.1.0"
"12/5/2020","11389270","1607126990","376435761658","3.1.0"
"12/6/2020","11395781","1607213398","377079546547","3.1.0"
"12/7/2020","11402330","1607299755","377058217401","3.1.0"
"12/8/2020","11408807","1607386199","377705155208","3.1.0"
"12/9/2020","11415283","1607472594","378275257900","3.1.0"
"12/10/2020","11421886","1607558962","378654414981","3.1.0"
"12/11/2020","11428307","1607645394","379256644310","3.1.0"
"12/12/2020","11434790","1607731785","379692693137","3.1.0"
"12/13/2020","11441285","1607818192","380110490734","3.1.0"
"12/14/2020","11447782","1607904576","380490791980","3.1.0"
"12/15/2020","11454298","1607990991","380963828611","3.1.0"
"12/16/2020","11460793","1608077375","381471049710","3.1.0"
"12/17/2020","11467319","1608163786","382191350051","3.1.0"
"12/18/2020","11473857","1608250163","382674966652","3.1.0"
"12/19/2020","11480355","1608336586","383036451663","3.1.0"
"12/20/2020","11486870","1608422998","383782974597","3.1.0"
"12/21/2020","11493407","1608509391","384672626606","3.1.0"
"12/22/2020","11499918","1608595782","384743836781","3.1.0"
"12/23/2020","11506411","1608682191","385060017690","3.1.0"
"12/24/2020","11513000","1608768583","385750689749","3.1.0"
"12/25/2020","11519484","1608854975","386078887809","3.1.0"
"12/26/2020","11525918","1608941398","387977065028","3.1.0"
"12/27/2020","11532507","1609027772","387411297338","3.1.0"
"12/28/2020","11539020","1609114129","387467621736","3.1.0"
"12/29/2020","11545602","1609200564","388045509671","3.1.0"
"12/30/2020","11552021","1609286990","388899525979","3.1.0"
"12/31/2020","11558569","1609373380","389360029849","3.1.0"
"1/1/2021","11565064","1609459767","389530487048","3.1.0"
"1/2/2021","11571611","1609546174","389630788010","3.1.0"
"1/3/2021","11578201","1609632553","390071506266","3.1.0"
"1/4/2021","11584682","1609718985","390881291458","3.1.0"
"1/5/2021","11591201","1609805371","392755553625","3.1.0"
"1/6/2021","11597737","1609891784","391762892954","3.1.0"
"1/7/2021","11604217","1609978183","392200908332","3.1.0"
"1/8/2021","11610655","1610064590","392964151026","3.1.0"
"1/9/2021","11617248","1610150992","393219565121","3.1.0"
"1/10/2021","11623721","1610237380","395013370966","3.1.0"
"1/11/2021","11630273","1610323791","395661728139","3.1.0"
"1/12/2021","11636796","1610410182","394857782383","3.1.0"
"1/13/2021","11643360","1610496563","395222150008","3.1.0"
"1/14/2021","11649927","1610582989","396553269829","3.1.0"
"1/15/2021","11656328","1610669361","396166923073","3.1.0"
"1/16/2021","11662912","1610755756","397018234139","3.1.0"
"1/17/2021","11669409","1610842198","396873691646","3.1.0"
"1/18/2021","11675914","1610928586","397844732301","3.1.0"
"1/19/2021","11682418","1611014988","397982354569","3.1.0"
"1/20/2021","11688937","1611101382","398595615271","3.1.0"
"1/21/2021","11695515","1611187784","398873605143","3.1.0"
"1/22/2021","11702012","1611274196","399531927500","3.1.0"
"1/23/2021","11708474","1611360553","399732839327","3.1.0"
"1/24/2021","11715027","1611446976","400244804200","3.1.0"
"1/25/2021","11721498","1611533370","400636749921","3.1.0"
"1/26/2021","11728021","1611619730","401151485231","3.1.0"
"1/27/2021","11734540","1611706178","401833177495","3.1.0"
"1/28/2021","11741001","1611792540","402234391263","3.1.0"
"1/29/2021","11747492","1611878971","402862790714","3.1.0"
"1/30/2021","11753956","1611965362","403124873901","3.1.0"
"1/31/2021","11760347","1612051783","403714406781","3.1.0"
"2/1/2021","11766984","1612138192","405822561343","3.1.0"
"2/2/2021","11773482","1612224586","404699170619","3.1.0"
"2/3/2021","11779959","1612310991","405238795909","3.1.0"
"2/4/2021","11786461","1612397401","405668227382","3.1.0"
"2/5/2021","11792961","1612483784","406398164249","3.1.0"
"2/6/2021","11799412","1612570167","406965490164","3.1.0"
"2/7/2021","11805937","1612656537","407379675687","3.1.0"
"2/8/2021","11812486","1612742985","407645533809","3.1.0"
"2/9/2021","11818944","1612829381","408135700909","3.1.0"
"2/10/2021","11825436","1612915773","409146605844","3.1.0"
"2/11/2021","11831964","1613002151","409166469840","3.1.0"
"2/12/2021","11838490","1613088584","409819920800","3.1.0"
"2/13/2021","11845001","1613174952","410363996314","3.1.0"
"2/14/2021","11851438","1613261392","410711023211","3.1.0"
"2/15/2021","11857992","1613347771","412553656907","3.1.0"
"2/16/2021","11864478","1613434189","411734796978","3.1.0"
"2/17/2021","11870964","1613520600","412637451771","3.1.0"
"2/18/2021","11877515","1613606943","413180807294","3.1.0"
"2/19/2021","11883971","1613693386","413602688486","3.1.0"
"2/20/2021","11890542","1613779785","414058583058","3.1.0"
"2/21/2021","11897047","1613866173","414775152918","3.1.0"
"2/22/2021","11903524","1613952594","414749365180","3.1.0"
"2/23/2021","11910014","1614038994","416812392592","3.1.0"
"2/24/2021","11916516","1614125376","415916372433","3.1.0"
"2/25/2021","11922988","1614211795","416562755878","3.1.0"
"2/26/2021","11929497","1614298194","417866657430","3.1.0"
"2/27/2021","11936044","1614384585","417494682951","3.1.0"
"2/28/2021","11942549","1614470965","418055783224","3.1.0"
"3/1/2021","11948999","1614557383","418531936718","3.1.0"
"3/2/2021","11955479","1614643785","418796176152","3.1.0"
"3/3/2021","11962018","1614730186","419577857351","3.1.0"
"3/4/2021","11968431","1614816587","419885737995","3.1.0"
"3/5/2021","11974956","1614902993","422046858416","3.1.0"
"3/6/2021","11981476","1614989358","420950172366","3.1.0"
"3/7/2021","11988049","1615075782","421441679420","3.1.0"
"3/8/2021","11994521","1615162172","421959378634","3.1.0"
"3/9/2021","12001011","1615248582","422543801991","3.1.0"
"3/10/2021","12007452","1615334987","423042617269","3.1.0"
"3/11/2021","12013987","1615421374","423589400577","3.1.0"
"3/12/2021","12020402","1615507755","424270936997","3.1.0"
"3/13/2021","12026870","1615594182","424638388292","3.1.0"
"3/14/2021","12033388","1615680579","425508400320","3.1.0"
"3/15/2021","12039900","1615766972","426028382311","3.1.0"
"3/16/2021","12046348","1615853384","426605578533","3.1.0"
"3/17/2021","12052848","1615939783","427085149775","3.1.0"
"3/18/2021","12059342","1616026197","427536381639","3.1.0"
"3/19/2021","12065847","1616112555","427967958478","3.1.0"
"3/20/2021","12072345","1616198957","428711485497","3.1.0"
"3/21/2021","12078870","1616285367","429027671076","3.1.0"
"3/22/2021","12085305","1616371713","429750868041","3.1.0"
"3/23/2021","12091983","1616460581","430329742360","3.1.0"
"3/24/2021","12098285","1616544578","430612701015","3.1.0"
"3/25/2021","12104785","1616630971","431539663509","3.1.0"
"3/26/2021","12111299","1616717380","431766637078","3.1.0"
"3/27/2021","12117825","1616803749","431884143639","3.1.0"
"3/28/2021","12124317","1616890171","432367053267","3.1.0"
"3/29/2021","12130809","1616976584","432886453959","3.1.0"
"3/30/2021","12137320","1617062987","433580739646","3.1.0"
"3/31/2021","12143838","1617149375","434238057644","3.1.0"
"4/1/2021","12150289","1617235783","434574112635","3.1.0"
"4/2/2021","12156795","1617322182","435142227731","3.1.0"
"4/3/2021","12163261","1617408587","435976064871","3.1.0"
"4/4/2021","12169774","1617494952","436321728463","3.1.0"
"4/4/2021","12176224","1617579802","437046210940","3.1.0"
"4/6/2021","12182861","1617667772","437361541340","3.1.0"
"4/7/2021","12189341","1617754180","437888897630","3.1.0"
"4/8/2021","12195882","1617840563","438098823132","3.1.0"
"4/9/2021","12202329","1617926989","438664287061","3.1.0"
"4/10/2021","12208804","1618013374","439431309696","3.1.0"
"4/11/2021","12215364","1618099793","439857287161","3.1.0"
"4/12/2021","12221911","1618186191","440488695247","3.2.1"
"4/13/2021","12228436","1618272594","441666008882","3.2.1"
"4/14/2021","12234897","1618358971","441479779110","3.2.1"
"4/15/2021","12241349","1618445363","442195985799","3.2.1"
"4/16/2021","12247849","1618531787","443816665795","3.2.3"
"4/17/2021","12254291","1618618199","443314174881","3.2.3"
"4/18/2021","12260761","1618704569","443916248264","3.2.4"
"4/19/2021","12267261","1618790996","443949262024","3.2.4"
"4/20/2021","12273659","1618877384","444911435934","3.2.4"
"4/21/2021","12280232","1618963792","445285493778","3.2.4"
"4/22/2021","12286762","1619050174","447477642193","3.2.4"
"4/23/2021","12293176","1619136591","447250255120","3.2.4"
"4/24/2021","12299625","1619222981","447300569611","3.2.4"
"4/25/2021","12306123","1619309396","447674625366","3.2.4"
"4/26/2021","12312631","1619395789","448324184946","3.2.4"
"4/27/2021","12319086","1619482167","448975716302","3.2.4"
"4/28/2021","12325599","1619568594","449746234377","3.2.4"
"4/29/2021","12332069","1619654987","450447437787","3.2.4"
"4/30/2021","12338548","1619741387","450767230320","3.2.4"
"5/1/2021","12344991","1619827780","451576185327","3.2.4"
"5/2/2021","12351482","1619914181","452154322795","3.2.4"
"5/3/2021","12357890","1620000564","452906219936","3.2.4"
"5/4/2021","12364401","1620086974","453223633149","3.2.4"
"5/5/2021","12370900","1620173342","453803861492","3.2.4"
"5/6/2021","12377424","1620259755","454548708000","3.2.4"
"5/7/2021","12383886","1620346179","455233223520","3.2.4"
"5/8/2021","12390326","1620432572","455543772044","3.2.4"
"5/9/2021","12396817","1620518983","456400078565","3.2.4"
"5/10/2021","12403308","1620605394","457046820991","3.2.4"
"5/11/2021","12409819","1620691738","457527158820","3.2.4"
"5/12/2021","12416268","1620778188","458145939057","3.2.4"
"5/13/2021","12422710","1620864588","458672856932","3.2.4"
"5/14/2021","12429240","1620950971","459440876400","3.2.4"
"5/15/2021","12435722","1621037385","460111365431","3.2.4"
"5/16/2021","12442202","1621123798","460359049762","3.2.4"
"5/17/2021","12448646","1621210196","461285356126","3.2.4"
"5/18/2021","12455065","1621296588","461826231460","3.2.4"
"5/19/2021","12461543","1621382975","462548820155","3.2.4"
"5/20/2021","12467955","1621469393","463636483113","3.2.4"
"5/21/2021","12474423","1621555740","464100013536","3.2.4"
"5/22/2021","12480826","1621642137","465894800674","3.2.4"
"5/23/2021","12487280","1621728574","464754171199","3.2.4"
"5/24/2021","12493746","1621814976","465710716723","3.2.4"
"5/25/2021","12500237","1621901382","466132968658","3.2.4"
"5/26/2021","12506630","1621987757","466820509054","3.2.4"
"5/27/2021","12513069","1622074100","466928211121","3.2.4"
"5/28/2021","12519494","1622160517","467787754270","3.2.4"
"5/29/2021","12525962","1622246975","468249463317","3.2.4"
"5/30/2021","12532417","1622333376","468691140965","3.2.4"
"5/31/2021","12538832","1622419755","469400011364","3.2.4"
"6/1/2021","12545269","1622506198","470163152390","3.2.4"
"6/2/2021","12551741","1622592592","470641266908","3.2.4"
"6/3/2021","12558251","1622678995","471036091742","3.2.4"
"6/4/2021","12564647","1622765391","471683584434","3.2.4"
"6/5/2021","12571173","1622851795","472593471275","3.2.4"
"6/6/2021","12577602","1622938191","472861139049","3.2.4"
"6/7/2021","12584139","1623024578","473495432694","3.2.4"
"6/8/2021","12590575","1623110993","473795327071","3.2.4"
"6/9/2021","12597041","1623197372","474194312068","3.2.4"
"6/10/2021","12603470","1623283760","474730537943","3.2.4"
"6/11/2021","12609943","1623370185","476536180458","3.2.4"
"6/12/2021","12616397","1623456583","476038959640","3.2.4"
"6/13/2021","12622824","1623542988","476348196603","3.2.4"
"6/14/2021","12629303","1623629383","478580522876","3.2.4"
"6/15/2021","12635728","1623715785","477593035283","3.2.4"
"6/16/2021","12642237","1623802184","478152736715","3.2.4"
"6/17/2021","12648636","1623888520","478618627177","3.2.4"
"6/18/2021","12655116","1623974957","479115884288","3.2.4"
"6/19/2021","12661518","1624061397","479570365618","3.2.4"
"6/20/2021","12667941","1624147740","480393948772","3.2.4"
"6/21/2021","12674402","1624234185","481259658029","3.2.4"
"6/22/2021","12680725","1624320576","481649696719","3.2.4"
"6/23/2021","12687176","1624406999","483312298617","3.2.4"
"6/24/2021","12693590","1624493368","482623415880","3.2.4"
"6/25/2021","12700009","1624579786","483066010982","3.2.4"
"6/26/2021","12706352","1624666198","483606672724","3.2.4"
"6/27/2021","12712772","1624752587","484367547153","3.2.4"
"6/28/2021","12719238","1624838985","484779304573","3.2.4"
"6/29/2021","12725683","1624925363","485474654634","3.2.4"
"6/30/2021","12732087","1625011727","485906398412","3.2.4"
"7/1/2021","12738554","1625098163","486549994421","3.2.4"
"7/2/2021","12744897","1625184592","486835612988","3.2.4"
"7/3/2021","12751341","1625270999","487444822803","3.2.4"
"7/4/2021","12757758","1625357372","488034231159","3.2.4"
"7/5/2021","12764217","1625443787","488607200401","3.2.4"
"7/6/2021","12770628","1625530183","489474610566","3.2.4"
"7/7/2021","12777059","1625616565","489791084719","3.2.4"
"7/8/2021","12783461","1625702989","490414502291","3.2.4"
"7/9/2021","12789891","1625789347","490879304960","3.2.4"
"7/10/2021","12796311","1625875788","491483267545","3.2.4"
"7/11/2021","12802750","1625962184","492089307952","3.2.4"
"7/12/2021","12809177","1626048579","492302772375","3.2.4"
"7/13/2021","12815560","1626134966","493274856582","3.2.4"
"7/14/2021","12821852","1626221392","493769818316","3.2.4"
"7/15/2021","12828238","1626307782","494253780076","3.2.4"
"7/16/2021","12834680","1626394174","494832798072","3.2.4"
"7/17/2021","12841014","1626480569","495686291242","3.2.4"
"7/18/2021","12847360","1626566962","495820519655","3.2.4"
"7/19/2021","12853730","1626653380","496517455179","3.2.4"
"7/20/2021","12860172","1626739780","497181164528","3.2.4"
"7/21/2021","12866502","1626826180","497511701577","3.2.4"
"7/22/2021","12872929","1626912599","498116435952","3.2.4"
"7/23/2021","12879358","1626998986","498969042586","3.2.4"
"7/24/2021","12885695","1627085390","499311263560","3.2.4"
"7/25/2021","12892153","1627171772","500060245137","3.2.4"
"7/26/2021","12898554","1627258158","500668604172","3.3.0"
"7/27/2021","12904903","1627344587","501211925692","3.3.0"
"7/28/2021","12911166","1627430986","501925174532","3.3.0"
"7/29/2021","12917462","1627517380","502369890464","3.3.0"
"7/30/2021","12923802","1627603774","503029215021","3.3.0"
"7/31/2021","12930075","1627690170","503706445525","3.3.0"
"8/1/2021","12936385","1627776582","503942826834","3.3.0"
"8/2/2021","12942699","1627862972","504720539658","3.3.0"
"8/3/2021","12949102","1627949367","505187506812","3.3.0"
"8/4/2021","12955440","1628035776","505912679999","3.3.0"
"8/5/2021","12961761","1628122195","506346649435","3.3.0"
"8/6/2021","12968120","1628208594","507579110055","3.3.0"
"8/7/2021","12974565","1628294962","507606863681","3.3.0"
"8/8/2021","12981108","1628381366","508276899905","3.3.0"
"8/9/2021","12987604","1628467704","510443208747","3.3.0"
"8/10/2021","12994108","1628554176","509872499101","3.3.0"
"8/11/2021","13000611","1628640576","510238691912","3.3.0"
"8/12/2021","13007028","1628726984","511012212513","3.3.0"
"8/13/2021","13013529","1628813369","511498719325","3.3.0"
"8/14/2021","13019998","1628899782","512243839253","3.3.0"
"8/15/2021","13026504","1628986156","512808918700","3.3.0"
"8/16/2021","13032923","1629072601","513587392847","3.3.0"
"8/17/2021","13039434","1629158992","514090520775","3.3.0"
"8/18/2021","13045932","1629245397","514502014023","3.3.0"
"8/19/2021","13052333","1629331773","515111690277","3.3.0"
"8/20/2021","13059382","1629425373","515809850919","3.3.0"
"8/21/2021","13065365","1629504588","516791254359","3.3.0"
"8/22/2021","13071790","1629590985","517106311674","3.3.0"
"8/23/2021","13078314","1629677371","517866492861","3.3.0"
"8/24/2021","13084725","1629763764","518361960634","3.3.0"
"8/25/2021","13091224","1629850135","519228211006","3.3.0"
"8/26/2021","13097680","1629936567","519669400088","3.3.0"
"8/27/2021","13104158","1630022964","520672092250","3.3.0"
"8/28/2021","13110599","1630109402","521620936103","3.3.0"
"8/29/2021","13117053","1630195778","521672769608","3.3.0"
"8/30/2021","13123544","1630282114","522556647167","3.3.0"
"8/31/2021","13130019","1630368585","522924419282","3.3.0"
"9/1/2021","13136464","1630454979","523421839465","3.3.0"
"9/2/2021","13142919","1630541253","525579214764","3.3.0"
"9/3/2021","13149464","1630627795","526259668698","3.3.0"
"9/4/2021","13155930","1630714127","525366680159","3.3.0"
"9/5/2021","13162373","1630800610","526122178129","3.3.0"
"9/6/2021","13168893","1630886985","526689881008","3.3.0"
